	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	society	3.572983495856873	0.00017646850663151698	15	0	0.07211538461538461	0.0
1	impact	1.817744702700521	0.03455158093833033	4	0	0.019230769230769232	0.0
2	patient	1.608932619689209	0.053815537941169236	8	2	0.038461538461538464	0.011764705882352941
3	family	1.5721127381770246	0.057962203916362455	3	0	0.014423076923076924	0.0
4	level	1.5721127381770246	0.057962203916362455	3	0	0.014423076923076924	0.0
5	may	1.5721127381770246	0.057962203916362455	3	0	0.014423076923076924	0.0
6	individual	1.4050044659227534	0.08000997513947611	5	1	0.02403846153846154	0.0058823529411764705
7	someone	1.4050044659227534	0.08000997513947611	5	1	0.02403846153846154	0.0058823529411764705
8	done	1.2819165913972363	0.09993595355478663	2	0	0.009615384615384616	0.0
9	life	1.2819165913972363	0.09993595355478663	2	0	0.009615384615384616	0.0
10	medicine	1.2819165913972363	0.09993595355478663	2	0	0.009615384615384616	0.0
11	rest	1.2819165913972363	0.09993595355478663	2	0	0.009615384615384616	0.0
12	societal	1.2819165913972363	0.09993595355478663	2	0	0.009615384615384616	0.0
13	people	1.130036190249194	0.12923048763330575	4	1	0.019230769230769232	0.0058823529411764705
14	accompanying	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
15	address	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
16	adult	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
17	aka	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
18	backup	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
19	benefit	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
20	bo	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
21	bringing	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
22	care	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
23	community	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
24	conference	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
25	confusion	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
26	consider	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
27	cost	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
28	delay	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
29	delaying	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
30	depending	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
31	easily	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
32	effect	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
33	extra	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
34	faith	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
35	general	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
36	going	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
37	group	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
38	ie	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
39	imagine	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
40	inconvenienced	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
41	information	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
42	input	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
43	involves	0.9052489255563773	0.18266676381824515	1	0	0.004807692307692308	0.0
