	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	society	2.748439193042149	0.002993987028892543	15	1	0.060240963855421686	0.00625
1	patient	2.6240947279902134	0.004343980904072044	14	1	0.05622489959839357	0.00625
2	hospital	1.5581273983235464	0.059601525510040596	7	1	0.028112449799196786	0.00625
3	family	1.3935404594653484	0.08172820954278348	3	0	0.012048192771084338	0.0
4	find	1.3935404594653484	0.08172820954278348	3	0	0.012048192771084338	0.0
5	got	1.3935404594653484	0.08172820954278348	3	0	0.012048192771084338	0.0
6	wrong	1.3935404594653484	0.08172820954278348	3	0	0.012048192771084338	0.0
7	system	1.3580305607781815	0.08722699354552621	6	1	0.024096385542168676	0.00625
8	belong	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
9	chance	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
10	hand	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
11	impact	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
12	malicious	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
13	member	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
14	population	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
15	private	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
16	public	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
17	really	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
18	rest	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
19	stolen	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
20	world	1.1364223463515113	0.127889923928231	2	0	0.008032128514056224	0.0
21	anyone	0.8814609187741089	0.18903419891097906	4	1	0.01606425702811245	0.00625
22	accessed	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
23	affect	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
24	affected	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
25	aka	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
26	allows	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
27	already	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
28	care	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
29	causing	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
30	child	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
31	come	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
32	complacent	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
33	concerned	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
34	consists	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
35	consumer	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
36	cover	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
37	database	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
38	delayed	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
39	discomfort	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
40	drastic	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
41	employee	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
42	even	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
43	exists	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
44	experience	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
45	exposure	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
46	faith	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
47	feasibly	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
48	feel	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
49	financial	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
50	group	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
51	halt	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
52	health	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
53	however	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
54	hugeeven	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
55	hurt	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
56	impactful	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
57	impacting	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
58	implication	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
59	incredible	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
60	inefficient	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
61	info	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
62	intent	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
63	involves	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
64	lead	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
65	leaked	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
66	likely	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
67	local	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
68	lost	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
69	malware	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
70	mistakenly	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
71	money	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
72	need	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
73	negativity	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
74	networkscommunities	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
75	news	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
76	nonauthorized	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
77	nonmedical	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
78	pain	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
79	part	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
80	presence	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
81	privacy	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
82	protected	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
83	ransom	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
84	recognized	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
85	relative	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
86	scary	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
87	schedule	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
88	see	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
89	seek	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
90	significant	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
91	slightly	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
92	sold	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
93	sort	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
94	state	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
95	steal	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
96	strong	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
97	super	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
98	theft	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
99	thrown	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
100	treatment	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
101	trust	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
102	united	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
103	unnecessary	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
104	used	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
105	violated	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
106	wandering	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
107	way	0.8025865737003809	0.2111068655882874	1	0	0.004016064257028112	0.0
