	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	society	3.2590178983759617	0.0005589930721403164	15	0	0.060240963855421686	0.0
1	information	2.505884933634644	0.006107268131728102	9	0	0.03614457831325301	0.0
2	patient	2.331792934047227	0.009855793469014194	14	2	0.05622489959839357	0.011764705882352941
3	family	1.4363019849703116	0.0754582147373315	3	0	0.012048192771084338	0.0
4	find	1.4363019849703116	0.0754582147373315	3	0	0.012048192771084338	0.0
5	got	1.4363019849703116	0.0754582147373315	3	0	0.012048192771084338	0.0
6	personal	1.4363019849703116	0.0754582147373315	3	0	0.012048192771084338	0.0
7	wrong	1.4363019849703116	0.0754582147373315	3	0	0.012048192771084338	0.0
8	individual	1.2011761438249706	0.11484144064125446	5	1	0.020080321285140562	0.0058823529411764705
9	belong	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
10	chance	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
11	dangerous	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
12	hand	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
13	impact	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
14	malicious	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
15	population	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
16	public	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
17	rest	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
18	stolen	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
19	world	1.171328658009732	0.12073334820383502	2	0	0.008032128514056224	0.0
20	anyone	0.942486145198768	0.17297190059418488	4	1	0.01606425702811245	0.0058823529411764705
21	medical	0.942486145198768	0.17297190059418488	4	1	0.01606425702811245	0.0058823529411764705
22	system	0.9057064817552901	0.1825456154176111	6	2	0.024096385542168676	0.011764705882352941
23	accessed	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
24	affect	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
25	affected	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
26	aka	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
27	allowing	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
28	allows	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
29	bring	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
30	care	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
31	causing	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
32	child	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
33	complacent	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
34	concerned	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
35	consists	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
36	consumer	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
37	cover	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
38	database	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
39	discomfort	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
40	drastic	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
41	employee	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
42	even	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
43	exists	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
44	experience	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
45	exposure	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
46	faith	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
47	feasibly	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
48	financial	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
49	group	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
50	hacking	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
51	halt	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
52	harmful	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
53	high	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
54	however	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
55	hugeeven	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
56	hurt	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
57	impactful	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
58	impacting	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
59	implication	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
60	incredible	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
61	inefficient	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
62	info	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
63	intent	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
64	intention	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
65	involves	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
66	lead	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
67	leaked	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
68	let	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
69	likely	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
70	local	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
71	lost	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
72	make	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
73	malware	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
74	may	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
75	mistake	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
76	mistakenly	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
77	money	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
78	negativity	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
79	networkscommunities	0.8272631088495527	0.2040439743331564	1	0	0.004016064257028112	0.0
