	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	fraudulent	2.598443456561363	0.004682373336513129	5	0	0.03816793893129771	0.0
1	loss	2.320254608026962	0.01016355403907863	4	0	0.030534351145038167	0.0
2	allows	2.0060698549852978	0.022424397776699384	3	0	0.022900763358778626	0.0
3	caught	1.6352440574738651	0.05099894784241669	2	0	0.015267175572519083	0.0
4	income	1.6352440574738651	0.05099894784241669	2	0	0.015267175572519083	0.0
5	issue	1.6352440574738651	0.05099894784241669	2	0	0.015267175572519083	0.0
6	lose	1.6352440574738651	0.05099894784241669	2	0	0.015267175572519083	0.0
7	view	1.6352440574738651	0.05099894784241669	2	0	0.015267175572519083	0.0
8	group	1.3034763674404342	0.09620608971985367	3	1	0.022900763358778626	0.005747126436781609
9	impact	1.3034763674404342	0.09620608971985367	3	1	0.022900763358778626	0.005747126436781609
10	accepting	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
11	accidental	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
12	actually	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
13	advance	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
14	afterwards	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
15	allow	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
16	allowing	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
17	answer	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
18	benefit	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
19	bring	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
20	card	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
21	commodity	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
22	continues	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
23	coud	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
24	cover	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
25	credit	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
26	current	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
27	detrimental	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
28	different	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
29	domino	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
30	drama	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
31	effecting	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
32	end	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
33	essentially	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
34	everything	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
35	expense	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
36	fixed	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
37	fraud	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
38	get	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
39	getting	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
40	go	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
41	greater	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
42	harder	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
43	holder	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
44	however	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
45	landowner	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
46	life	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
47	long	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
48	lowing	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
49	mess	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
50	moderate	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
51	negative	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
52	net	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
53	one	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
54	part	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
55	penaltycrime	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
56	person	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
57	positive	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
58	potential	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
59	problem	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
60	purposely	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
61	relationship	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
62	rentor	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
63	repair	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
64	reputation	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
65	requires	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
66	revenue	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
67	run	1.1543887990609352	0.12417040261812268	1	0	0.007633587786259542	0.0
