	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	society	3.5282907431363455	0.0002091262455213543	15	0	0.06880733944954129	0.0
1	fraudulent	2.205318819941906	0.013715865058057943	6	0	0.027522935779816515	0.0
2	community	1.7959884678783729	0.036248175559127856	4	0	0.01834862385321101	0.0
