	word	zstat	pvalue	f1_count	f2_count
0	fraudulent payment	3.975058213547042	3.51810216614077e-05	20	0
1	allowing fraudulent	2.5020758342496285	0.00617337375592584	8	0
2	mistakenly allowing	1.7664397880282856	0.03866104743627038	4	0
