	word	zstat	pvalue	f1_count	f2_count
0	renter	1.876680262932365	0.030280964664404848	10	2
1	likely	1.7468583543191496	0.040330955657308876	4	0
2	pay	1.7468583543191496	0.040330955657308876	4	0
3	may	1.7468583543191496	0.040330955657308876	4	0
4	make	1.5103169597877817	0.0654812831002719	3	0
5	risk	1.231132020282048	0.10913674567254517	2	0
6	deal	1.231132020282048	0.10913674567254517	2	0
7	feel	1.231132020282048	0.10913674567254517	2	0
8	rent	1.231132020282048	0.10913674567254517	2	0
9	denying	1.231132020282048	0.10913674567254517	2	0
10	stress	1.231132020282048	0.10913674567254517	2	0
11	like	1.231132020282048	0.10913674567254517	2	0
12	high	1.231132020282048	0.10913674567254517	2	0
13	amount	1.231132020282048	0.10913674567254517	2	0
14	depends	1.231132020282048	0.10913674567254517	2	0
15	paycheck	1.231132020282048	0.10913674567254517	2	0
16	tremendous	0.8691088084884052	0.19239380961554803	1	0
17	transaction	0.8691088084884052	0.19239380961554803	1	0
18	still	0.8691088084884052	0.19239380961554803	1	0
19	find	0.8691088084884052	0.19239380961554803	1	0
20	whereas	0.8691088084884052	0.19239380961554803	1	0
21	reason	0.8691088084884052	0.19239380961554803	1	0
22	drastic	0.8691088084884052	0.19239380961554803	1	0
23	lowincome	0.8691088084884052	0.19239380961554803	1	0
24	within	0.8691088084884052	0.19239380961554803	1	0
25	option	0.8691088084884052	0.19239380961554803	1	0
26	lease	0.8691088084884052	0.19239380961554803	1	0
27	short	0.8691088084884052	0.19239380961554803	1	0
28	later	0.8691088084884052	0.19239380961554803	1	0
29	bill	0.8691088084884052	0.19239380961554803	1	0
30	complex	0.8691088084884052	0.19239380961554803	1	0
31	bias	0.8691088084884052	0.19239380961554803	1	0
32	cause	0.8691088084884052	0.19239380961554803	1	0
33	pulled	0.8691088084884052	0.19239380961554803	1	0
34	little	0.8691088084884052	0.19239380961554803	1	0
35	size	0.8691088084884052	0.19239380961554803	1	0
36	etc	0.8691088084884052	0.19239380961554803	1	0
37	multiple	0.8691088084884052	0.19239380961554803	1	0
38	add	0.8691088084884052	0.19239380961554803	1	0
39	rude	0.8691088084884052	0.19239380961554803	1	0
40	signed	0.8691088084884052	0.19239380961554803	1	0
41	becuase	0.8691088084884052	0.19239380961554803	1	0
42	easy	0.8691088084884052	0.19239380961554803	1	0
43	mistakenly	0.8691088084884052	0.19239380961554803	1	0
44	also	0.8691088084884052	0.19239380961554803	1	0
45	trouble	0.8691088084884052	0.19239380961554803	1	0
46	integrity	0.8691088084884052	0.19239380961554803	1	0
47	bad	0.8691088084884052	0.19239380961554803	1	0
48	returned	0.8691088084884052	0.19239380961554803	1	0
49	ability	0.8691088084884052	0.19239380961554803	1	0
50	mean	0.8691088084884052	0.19239380961554803	1	0
51	highincome	0.8691088084884052	0.19239380961554803	1	0
52	happens	0.8691088084884052	0.19239380961554803	1	0
53	situation	0.8691088084884052	0.19239380961554803	1	0
54	many	0.8691088084884052	0.19239380961554803	1	0
55	fund	0.8691088084884052	0.19239380961554803	1	0
56	concerning	0.8691088084884052	0.19239380961554803	1	0
57	people	0.8691088084884052	0.19239380961554803	1	0
58	beginning	0.8691088084884052	0.19239380961554803	1	0
59	work	0.8691088084884052	0.19239380961554803	1	0
60	found	0.8691088084884052	0.19239380961554803	1	0
61	fee	0.8691088084884052	0.19239380961554803	1	0
62	troublesome	0.8691088084884052	0.19239380961554803	1	0
63	upset	0.8691088084884052	0.19239380961554803	1	0
64	right	0.8691088084884052	0.19239380961554803	1	0
65	great	0.8691088084884052	0.19239380961554803	1	0
66	late	0.8691088084884052	0.19239380961554803	1	0
67	broken	0.8691088084884052	0.19239380961554803	1	0
68	mid	0.8691088084884052	0.19239380961554803	1	0
69	mistake	0.8691088084884052	0.19239380961554803	1	0
70	seems	0.8691088084884052	0.19239380961554803	1	0
71	homelessness	0.8691088084884052	0.19239380961554803	1	0
72	doubt	0.8691088084884052	0.19239380961554803	1	0
73	said	0.8691088084884052	0.19239380961554803	1	0
74	might	0.8691088084884052	0.19239380961554803	1	0
75	greatly	0.8691088084884052	0.19239380961554803	1	0
76	really	0.8691088084884052	0.19239380961554803	1	0
77	evicted	0.8691088084884052	0.19239380961554803	1	0
78	frequently	0.8691088084884052	0.19239380961554803	1	0
79	question	0.8691088084884052	0.19239380961554803	1	0
80	flag	0.8691088084884052	0.19239380961554803	1	0
81	hard	0.8691088084884052	0.19239380961554803	1	0
82	new	0.8691088084884052	0.19239380961554803	1	0
83	offended	0.8691088084884052	0.19239380961554803	1	0
84	yet	0.8691088084884052	0.19239380961554803	1	0
85	party	0.8691088084884052	0.19239380961554803	1	0
86	given	0.8691088084884052	0.19239380961554803	1	0
87	denial	0.8691088084884052	0.19239380961554803	1	0
88	real	0.8691088084884052	0.19239380961554803	1	0
89	additional	0.8691088084884052	0.19239380961554803	1	0
90	month	0.8691088084884052	0.19239380961554803	1	0
91	rectify	0.8691088084884052	0.19239380961554803	1	0
92	trust	0.8691088084884052	0.19239380961554803	1	0
93	notified	0.8691088084884052	0.19239380961554803	1	0
94	degraded	0.8691088084884052	0.19239380961554803	1	0
95	made	0.8691088084884052	0.19239380961554803	1	0
96	huge	0.8691088084884052	0.19239380961554803	1	0
97	home	0.8691088084884052	0.19239380961554803	1	0
98	much	0.8691088084884052	0.19239380961554803	1	0
99	live	0.7300801137326217	0.23267060806427764	3	1
100	landlord	0.7300801137326217	0.23267060806427764	3	1
101	denied	0.33818802153008853	0.36761075103016005	2	1
102	able	0.33818802153008853	0.36761075103016005	2	1
