	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	family	3.8903106647521475	5.005798326392436e-05	22	16	0.028871391076115485	0.00872885979268958
1	friend	3.1645928612494107	0.0007765004799209603	8	3	0.010498687664041995	0.0016366612111292963
2	loss	2.906047281955342	0.0018301306766265687	5	1	0.006561679790026247	0.0005455537370430987
3	group	2.6879151594938633	0.0035949831031070415	3	0	0.003937007874015748	0.0
4	try	2.6879151594938633	0.0035949831031070415	3	0	0.003937007874015748	0.0
5	lead	2.4885160624114375	0.0064138721248321855	4	1	0.005249343832020997	0.0005455537370430987
6	like	2.4885160624114375	0.0064138721248321855	4	1	0.005249343832020997	0.0005455537370430987
7	loved	2.4614573477424226	0.006918692477398374	6	3	0.007874015748031496	0.0016366612111292963
8	society	2.444649253053761	0.007249653680146874	34	48	0.04461942257217848	0.02618657937806874
9	answer	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
10	deadly	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
11	direct	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
12	look	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
13	open	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
14	poor	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
15	properly	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
16	similar	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
17	speak	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
18	system	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
19	treated	2.194250304774927	0.01410870996247309	2	0	0.0026246719160104987	0.0
20	make	2.008606761108726	0.022289426864015693	4	2	0.005249343832020997	0.0010911074740861974
21	proper	2.008606761108726	0.022289426864015693	4	2	0.005249343832020997	0.0010911074740861974
22	around	2.0056245893234257	0.02244815819380921	3	1	0.003937007874015748	0.0005455537370430987
23	go	2.0056245893234257	0.02244815819380921	3	1	0.003937007874015748	0.0005455537370430987
24	greater	2.0056245893234257	0.02244815819380921	3	1	0.003937007874015748	0.0005455537370430987
25	staff	1.9290721953776022	0.02686095010889248	9	9	0.011811023622047244	0.004909983633387889
26	one	1.8180413569680698	0.03452890597634061	8	8	0.010498687664041995	0.00436442989634479
27	medical	1.7798100685291636	0.03755352464571733	11	13	0.014435695538057743	0.0070921985815602835
28	hospital	1.7295234426920667	0.04185772728053145	9	10	0.011811023622047244	0.005455537370430988
29	believe	1.7282753209527548	0.0419694377188585	5	4	0.006561679790026247	0.002182214948172395
