	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	need	2.492183982795386	0.006348012677009558	27	11	0.03391959798994975	0.014435695538057743
1	take	1.836651567680476	0.03313067469303676	6	1	0.007537688442211055	0.0013123359580052493
2	also	1.8346896491929658	0.03327584341259716	8	2	0.010050251256281407	0.0026246719160104987
3	cause	1.6962900285745774	0.04491548396966063	3	0	0.0037688442211055275	0.0
4	insurance	1.6962900285745774	0.04491548396966063	3	0	0.0037688442211055275	0.0
5	taken	1.6962900285745774	0.04491548396966063	3	0	0.0037688442211055275	0.0
6	tax	1.6962900285745774	0.04491548396966063	3	0	0.0037688442211055275	0.0
7	thinking	1.6962900285745774	0.04491548396966063	3	0	0.0037688442211055275	0.0
