	word	zstat	pvalue	f1_count	f2_count
46	base	1.148939695605184	0.12529042390677014	1	0
47	harder	1.148939695605184	0.12529042390677014	1	0
48	put	1.148939695605184	0.12529042390677014	1	0
49	grant	1.148939695605184	0.12529042390677014	1	0
50	besides	1.148939695605184	0.12529042390677014	1	0
51	layered	1.148939695605184	0.12529042390677014	1	0
52	abuse	1.148939695605184	0.12529042390677014	1	0
53	peopjj	1.148939695605184	0.12529042390677014	1	0
54	job	1.148939695605184	0.12529042390677014	1	0
55	human	1.148939695605184	0.12529042390677014	1	0
56	intention	1.148939695605184	0.12529042390677014	1	0
57	shared	1.148939695605184	0.12529042390677014	1	0
58	due	1.148939695605184	0.12529042390677014	1	0
59	bring	1.148939695605184	0.12529042390677014	1	0
60	appropriate	1.148939695605184	0.12529042390677014	1	0
61	med	1.148939695605184	0.12529042390677014	1	0
62	permanently	1.148939695605184	0.12529042390677014	1	0
63	seemed	1.148939695605184	0.12529042390677014	1	0
64	let	1.148939695605184	0.12529042390677014	1	0
65	regulation	1.148939695605184	0.12529042390677014	1	0
66	hippa	1.148939695605184	0.12529042390677014	1	0
67	make	0.8250610740728056	0.20466845889746815	2	1
68	might	0.8250610740728056	0.20466845889746815	2	1
69	risk	0.7650546253080872	0.2221195087792679	3	2
70	life	0.7650546253080872	0.2221195087792679	3	2
71	people	0.7596003078103241	0.22374676754603995	5	4
72	may	0.7536455065192509	0.2255310557263266	4	3
73	individual	0.44217617792792474	0.32918086151942016	5	5
74	medical	0.34060005614697464	0.3667023435858266	3	3
75	use	0.2773294885994698	0.39076355930127676	2	2
76	could	0.2212124915331402	0.41246349167369273	6	7
77	harm	0.1955620793884173	0.4224764716841256	1	1
78	still	0.1955620793884173	0.4224764716841256	1	1
79	non	0.1955620793884173	0.4224764716841256	1	1
80	device	0.1955620793884173	0.4224764716841256	1	1
81	thing	0.1955620793884173	0.4224764716841256	1	1
82	issue	0.1955620793884173	0.4224764716841256	1	1
83	system	0.1955620793884173	0.4224764716841256	1	1
84	medication	0.1955620793884173	0.4224764716841256	1	1
85	someone	-0.32734213673755264	0.6282954370920879	3	5
86	anyone	-0.34537440310024425	0.6350935410067494	1	2
87	important	-0.34537440310024425	0.6350935410067494	1	2
88	help	-0.34537440310024425	0.6350935410067494	1	2
89	get	-0.34537440310024425	0.6350935410067494	1	2
90	potentially	-0.34537440310024425	0.6350935410067494	1	2
91	doctor	-0.7376964396745901	0.769650531934553	1	3
92	authorized	-0.7376964396745901	0.769650531934553	1	3
93	young	-0.8727522687770148	0.8086009394097649	0	1
94	confusion	-0.8727522687770148	0.8086009394097649	0	1
95	address	-0.8727522687770148	0.8086009394097649	0	1
96	away	-0.8727522687770148	0.8086009394097649	0	1
97	accompanying	-0.8727522687770148	0.8086009394097649	0	1
98	varying	-0.8727522687770148	0.8086009394097649	0	1
99	saving	-0.8727522687770148	0.8086009394097649	0	1
100	treatment	-0.8727522687770148	0.8086009394097649	0	1
101	faith	-0.8727522687770148	0.8086009394097649	0	1
102	show	-0.8727522687770148	0.8086009394097649	0	1
103	extra	-0.8727522687770148	0.8086009394097649	0	1
104	recognized	-0.8727522687770148	0.8086009394097649	0	1
105	see	-0.8727522687770148	0.8086009394097649	0	1
106	logging	-0.8727522687770148	0.8086009394097649	0	1
107	second	-0.8727522687770148	0.8086009394097649	0	1
108	going	-0.8727522687770148	0.8086009394097649	0	1
109	conference	-0.8727522687770148	0.8086009394097649	0	1
110	long	-0.8727522687770148	0.8086009394097649	0	1
111	step	-0.8727522687770148	0.8086009394097649	0	1
112	moderate	-0.8727522687770148	0.8086009394097649	0	1
113	world	-0.8727522687770148	0.8086009394097649	0	1
114	bringing	-0.8727522687770148	0.8086009394097649	0	1
115	able	-0.8727522687770148	0.8086009394097649	0	1
116	student	-0.8727522687770148	0.8086009394097649	0	1
117	kid	-0.8727522687770148	0.8086009394097649	0	1
118	way	-0.8727522687770148	0.8086009394097649	0	1
119	public	-0.8727522687770148	0.8086009394097649	0	1
120	wait	-0.8727522687770148	0.8086009394097649	0	1
121	member	-0.8727522687770148	0.8086009394097649	0	1
122	secure	-0.8727522687770148	0.8086009394097649	0	1
123	quickly	-0.8727522687770148	0.8086009394097649	0	1
124	cost	-0.8727522687770148	0.8086009394097649	0	1
125	knowledge	-0.8727522687770148	0.8086009394097649	0	1
126	adult	-0.8727522687770148	0.8086009394097649	0	1
127	aka	-0.8727522687770148	0.8086009394097649	0	1
128	ie	-0.8727522687770148	0.8086009394097649	0	1
129	health	-0.8727522687770148	0.8086009394097649	0	1
130	effect	-0.8727522687770148	0.8086009394097649	0	1
