	word	zstat	pvalue	f1_count	f2_count
0	password	2.172324726791666	0.014915589111479341	5	0
1	time	2.172324726791666	0.014915589111479341	5	0
2	username	1.9399855504856103	0.026190722979942432	4	0
3	staff	1.8136854897288353	0.03486308013921063	6	1
4	long	1.6774900448821548	0.04672334726820808	3	0
5	hospital	1.5587341348025334	0.05952965954254023	5	1
6	typing	1.3675625597191445	0.08572452128082136	2	0
7	member	1.3675625597191445	0.08572452128082136	2	0
8	quickly	1.3675625597191445	0.08572452128082136	2	0
9	take	1.3675625597191445	0.08572452128082136	2	0
10	type	1.3675625597191445	0.08572452128082136	2	0
11	process	1.3675625597191445	0.08572452128082136	2	0
12	inconvenience	1.3675625597191445	0.08572452128082136	2	0
13	need	1.3675625597191445	0.08572452128082136	2	0
14	correctly	0.9655330147221474	0.16713895403374562	1	0
15	away	0.9655330147221474	0.16713895403374562	1	0
16	consequence	0.9655330147221474	0.16713895403374562	1	0
17	often	0.9655330147221474	0.16713895403374562	1	0
18	worker	0.9655330147221474	0.16713895403374562	1	0
19	come	0.9655330147221474	0.16713895403374562	1	0
20	quo	0.9655330147221474	0.16713895403374562	1	0
21	credential	0.9655330147221474	0.16713895403374562	1	0
22	complication	0.9655330147221474	0.16713895403374562	1	0
23	bus	0.9655330147221474	0.16713895403374562	1	0
24	annoying	0.9655330147221474	0.16713895403374562	1	0
25	identified	0.9655330147221474	0.16713895403374562	1	0
26	moment	0.9655330147221474	0.16713895403374562	1	0
27	howeve	0.9655330147221474	0.16713895403374562	1	0
28	look	0.9655330147221474	0.16713895403374562	1	0
29	capacity	0.9655330147221474	0.16713895403374562	1	0
30	deal	0.9655330147221474	0.16713895403374562	1	0
31	save	0.9655330147221474	0.16713895403374562	1	0
32	order	0.9655330147221474	0.16713895403374562	1	0
33	able	0.9655330147221474	0.16713895403374562	1	0
34	mild	0.9655330147221474	0.16713895403374562	1	0
35	etc	0.9655330147221474	0.16713895403374562	1	0
36	way	0.9655330147221474	0.16713895403374562	1	0
37	add	0.9655330147221474	0.16713895403374562	1	0
38	feel	0.9655330147221474	0.16713895403374562	1	0
39	original	0.9655330147221474	0.16713895403374562	1	0
40	rejected	0.9655330147221474	0.16713895403374562	1	0
41	whatever	0.9655330147221474	0.16713895403374562	1	0
42	prevent	0.9655330147221474	0.16713895403374562	1	0
43	big	0.9655330147221474	0.16713895403374562	1	0
44	health	0.9655330147221474	0.16713895403374562	1	0
45	status	0.9655330147221474	0.16713895403374562	1	0
46	problem	0.9655330147221474	0.16713895403374562	1	0
47	schedule	0.9655330147221474	0.16713895403374562	1	0
48	restricted	0.9655330147221474	0.16713895403374562	1	0
49	already	0.9655330147221474	0.16713895403374562	1	0
50	enter	0.9655330147221474	0.16713895403374562	1	0
51	log	0.9655330147221474	0.16713895403374562	1	0
52	private	0.9655330147221474	0.16713895403374562	1	0
53	delayed	0.9655330147221474	0.16713895403374562	1	0
54	right	0.9655330147221474	0.16713895403374562	1	0
55	consuming	0.9655330147221474	0.16713895403374562	1	0
56	sparse	0.9655330147221474	0.16713895403374562	1	0
57	hack	0.9655330147221474	0.16713895403374562	1	0
58	protected	0.9655330147221474	0.16713895403374562	1	0
59	embarrassing	0.9655330147221474	0.16713895403374562	1	0
60	go	0.9655330147221474	0.16713895403374562	1	0
61	steal	0.9655330147221474	0.16713895403374562	1	0
62	without	0.9655330147221474	0.16713895403374562	1	0
63	getting	0.9655330147221474	0.16713895403374562	1	0
64	usernamepassword	0.9655330147221474	0.16713895403374562	1	0
65	difficult	0.9655330147221474	0.16713895403374562	1	0
66	since	0.9655330147221474	0.16713895403374562	1	0
67	slow	0.9655330147221474	0.16713895403374562	1	0
68	really	0.9655330147221474	0.16713895403374562	1	0
69	requires	0.9655330147221474	0.16713895403374562	1	0
70	recognize	0.9655330147221474	0.16713895403374562	1	0
71	learn	0.9655330147221474	0.16713895403374562	1	0
72	fails	0.9655330147221474	0.16713895403374562	1	0
73	serious	0.9655330147221474	0.16713895403374562	1	0
74	valuable	0.9655330147221474	0.16713895403374562	1	0
75	supply	0.9655330147221474	0.16713895403374562	1	0
76	keep	0.9655330147221474	0.16713895403374562	1	0
77	watch	0.9655330147221474	0.16713895403374562	1	0
78	stuff	0.9655330147221474	0.16713895403374562	1	0
79	emergency	0.9655330147221474	0.16713895403374562	1	0
80	advance	0.9655330147221474	0.16713895403374562	1	0
81	lose	0.9655330147221474	0.16713895403374562	1	0
82	least	0.9655330147221474	0.16713895403374562	1	0
83	much	0.9655330147221474	0.16713895403374562	1	0
84	still	0.9331576065626986	0.17536929975417898	3	1
85	person	0.5166952458919718	0.30268445764495205	2	1
86	authorized	0.5166952458919718	0.30268445764495205	2	1
87	patient	0.5166952458919718	0.30268445764495205	2	1
88	important	0.5166952458919718	0.30268445764495205	2	1
89	help	0.5166952458919718	0.30268445764495205	2	1
90	system	0.5166952458919718	0.30268445764495205	2	1
91	record	0.36847027011402944	0.3562613045868338	3	2
92	harm	-0.05193275543237258	0.5207088627894999	1	1
93	anyone	-0.05193275543237258	0.5207088627894999	1	1
94	doctor	-0.05193275543237258	0.5207088627894999	1	1
95	equipment	-0.05193275543237258	0.5207088627894999	1	1
96	device	-0.05193275543237258	0.5207088627894999	1	1
97	data	-0.05193275543237258	0.5207088627894999	1	1
98	anything	-0.05193275543237258	0.5207088627894999	1	1
99	like	-0.05193275543237258	0.5207088627894999	1	1
100	get	-0.05193275543237258	0.5207088627894999	1	1
101	potentially	-0.05193275543237258	0.5207088627894999	1	1
102	use	-0.07367033736021304	0.5293636490054909	2	2
103	could	-0.12920587151315938	0.5514026248196777	6	6
104	risk	-0.533456958224789	0.7031413508607111	2	3
105	drug	-0.6440995530982113	0.7402445599277645	1	2
106	know	-0.6440995530982113	0.7402445599277645	1	2
107	security	-0.6440995530982113	0.7402445599277645	1	2
108	might	-0.6440995530982113	0.7402445599277645	1	2
109	access	-0.6631510871706979	0.7463831028323284	7	9
