	word	zstat	pvalue	f1_count	f2_count
54	lasting	0.9052489255563773	0.18266676381824515	1	0
55	involves	0.9052489255563773	0.18266676381824515	1	0
56	community	0.9052489255563773	0.18266676381824515	1	0
57	using	0.9052489255563773	0.18266676381824515	1	0
58	delay	0.9052489255563773	0.18266676381824515	1	0
59	benefit	0.9052489255563773	0.18266676381824515	1	0
60	syatem	0.9052489255563773	0.18266676381824515	1	0
61	group	0.9052489255563773	0.18266676381824515	1	0
62	professional	0.9052489255563773	0.18266676381824515	1	0
63	lower	0.9052489255563773	0.18266676381824515	1	0
64	proof	0.9052489255563773	0.18266676381824515	1	0
65	well	0.9052489255563773	0.18266676381824515	1	0
66	quality	0.9052489255563773	0.18266676381824515	1	0
67	care	0.9052489255563773	0.18266676381824515	1	0
68	easily	0.9052489255563773	0.18266676381824515	1	0
69	worsen	0.9052489255563773	0.18266676381824515	1	0
70	matter	0.9052489255563773	0.18266676381824515	1	0
71	make	0.9052489255563773	0.18266676381824515	1	0
72	negative	0.9052489255563773	0.18266676381824515	1	0
73	varied	0.9052489255563773	0.18266676381824515	1	0
74	manually	0.9052489255563773	0.18266676381824515	1	0
75	input	0.9052489255563773	0.18266676381824515	1	0
76	depending	0.9052489255563773	0.18266676381824515	1	0
77	backup	0.9052489255563773	0.18266676381824515	1	0
78	outside	0.9052489255563773	0.18266676381824515	1	0
79	consider	0.9052489255563773	0.18266676381824515	1	0
80	lot	0.9052489255563773	0.18266676381824515	1	0
81	bo	0.9052489255563773	0.18266676381824515	1	0
82	overall	0.9052489255563773	0.18266676381824515	1	0
83	general	0.9052489255563773	0.18266676381824515	1	0
84	name	0.9052489255563773	0.18266676381824515	1	0
85	imagine	0.9052489255563773	0.18266676381824515	1	0
86	trust	0.9052489255563773	0.18266676381824515	1	0
87	medication	0.9052489255563773	0.18266676381824515	1	0
88	part	0.9052489255563773	0.18266676381824515	1	0
89	delaying	0.9052489255563773	0.18266676381824515	1	0
90	receive	0.9052489255563773	0.18266676381824515	1	0
91	population	0.9052489255563773	0.18266676381824515	1	0
92	inconvenienced	0.9052489255563773	0.18266676381824515	1	0
93	doctor	0.8072925003169961	0.20974899190320323	3	1
94	medical	0.8072925003169961	0.20974899190320323	3	1
95	anyone	0.4068997675281711	0.3420408033618959	2	1
96	get	0.4068997675281711	0.3420408033618959	2	1
97	potentially	0.4068997675281711	0.3420408033618959	2	1
98	lose	0.4068997675281711	0.3420408033618959	2	1
99	authorized	0.2250495802614921	0.4109703519654632	3	2
100	take	0.2250495802614921	0.4109703519654632	3	2
101	hospital	-0.03254545838390891	0.5129814676673377	6	5
102	could	-0.08705619010413163	0.5346865758240698	7	6
103	harm	-0.14327303080322049	0.5569627228141397	1	1
104	away	-0.14327303080322049	0.5569627228141397	1	1
105	device	-0.14327303080322049	0.5569627228141397	1	1
106	able	-0.14327303080322049	0.5569627228141397	1	1
107	way	-0.14327303080322049	0.5569627228141397	1	1
108	health	-0.14327303080322049	0.5569627228141397	1	1
109	enter	-0.14327303080322049	0.5569627228141397	1	1
110	delayed	-0.14327303080322049	0.5569627228141397	1	1
111	hack	-0.14327303080322049	0.5569627228141397	1	1
112	usernamepassword	-0.14327303080322049	0.5569627228141397	1	1
113	might	-0.14327303080322049	0.5569627228141397	1	1
114	learn	-0.14327303080322049	0.5569627228141397	1	1
115	risk	-0.20315970206652872	0.5804948954686511	2	2
116	important	-0.20315970206652872	0.5804948954686511	2	2
117	help	-0.20315970206652872	0.5804948954686511	2	2
118	use	-0.20315970206652872	0.5804948954686511	2	2
119	staff	-0.3557078528120858	0.6389703182509802	6	6
120	member	-0.7583132031206824	0.7758682474790123	1	2
121	quickly	-0.7583132031206824	0.7758682474790123	1	2
122	system	-0.7583132031206824	0.7758682474790123	1	2
123	process	-0.7583132031206824	0.7758682474790123	1	2
