	word	zstat	pvalue	f1_count	f2_count
0	fraudulent payment	4.1988408455930974	1.3414239703747835e-05	15	0
1	allowing fraudulent	2.4124166895183747	0.007923579321152101	5	0
2	affect person	1.8668401016557494	0.030961960272489077	3	0
3	one payment	1.8668401016557494	0.030961960272489077	3	0
4	getting paid	1.523531308073307	0.06381291702504317	2	0
5	individual may	1.523531308073307	0.06381291702504317	2	0
6	payment fraudulent	1.523531308073307	0.06381291702504317	2	0
7	losing money	1.523531308073307	0.06381291702504317	2	0
8	negative impact	1.523531308073307	0.06381291702504317	2	0
9	receiving payment	1.523531308073307	0.06381291702504317	2	0
10	allow fraudulent	1.523531308073307	0.06381291702504317	2	0
11	payment impact	1.523531308073307	0.06381291702504317	2	0
12	renter lose	1.523531308073307	0.06381291702504317	2	0
13	loss income	1.523531308073307	0.06381291702504317	2	0
14	accepting payment	1.523531308073307	0.06381291702504317	2	0
15	fraudulent check	1.523531308073307	0.06381291702504317	2	0
16	lose money	1.5134009735683618	0.06508891893097452	4	1
17	individual impacted	1.0767787590653128	0.1407895584413461	1	0
18	get paid	1.0767787590653128	0.1407895584413461	1	0
19	like freebie	1.0767787590653128	0.1407895584413461	1	0
20	issue see	1.0767787590653128	0.1407895584413461	1	0
21	certain condition	1.0767787590653128	0.1407895584413461	1	0
22	recover money	1.0767787590653128	0.1407895584413461	1	0
23	like best	1.0767787590653128	0.1407895584413461	1	0
24	positive net	1.0767787590653128	0.1407895584413461	1	0
25	leech enough	1.0767787590653128	0.1407895584413461	1	0
26	collect individual	1.0767787590653128	0.1407895584413461	1	0
27	catching worse	1.0767787590653128	0.1407895584413461	1	0
28	actually pay	1.0767787590653128	0.1407895584413461	1	0
29	money owed	1.0767787590653128	0.1407895584413461	1	0
30	anywhere get	1.0767787590653128	0.1407895584413461	1	0
31	payment different	1.0767787590653128	0.1407895584413461	1	0
32	hisher credit	1.0767787590653128	0.1407895584413461	1	0
33	bill come	1.0767787590653128	0.1407895584413461	1	0
34	drama one	1.0767787590653128	0.1407895584413461	1	0
35	requires lot	1.0767787590653128	0.1407895584413461	1	0
36	could end	1.0767787590653128	0.1407895584413461	1	0
37	renter assume	1.0767787590653128	0.1407895584413461	1	0
38	proceed transaction	1.0767787590653128	0.1407895584413461	1	0
39	minor inconvenience	1.0767787590653128	0.1407895584413461	1	0
40	larger scale	1.0767787590653128	0.1407895584413461	1	0
41	allowing payment	1.0767787590653128	0.1407895584413461	1	0
42	consequence action	1.0767787590653128	0.1407895584413461	1	0
43	something fraudulent	1.0767787590653128	0.1407895584413461	1	0
44	money back	1.0767787590653128	0.1407895584413461	1	0
45	know fraudulent	1.0767787590653128	0.1407895584413461	1	0
46	get anything	1.0767787590653128	0.1407895584413461	1	0
47	much owner	1.0767787590653128	0.1407895584413461	1	0
48	user unfairly	1.0767787590653128	0.1407895584413461	1	0
49	bring lot	1.0767787590653128	0.1407895584413461	1	0
50	loss money	1.0767787590653128	0.1407895584413461	1	0
51	cause high	1.0767787590653128	0.1407895584413461	1	0
52	term issue	1.0767787590653128	0.1407895584413461	1	0
53	unlikely impact	1.0767787590653128	0.1407895584413461	1	0
54	issue people	1.0767787590653128	0.1407895584413461	1	0
55	may lose	1.0767787590653128	0.1407895584413461	1	0
56	loses hope	1.0767787590653128	0.1407895584413461	1	0
57	get rent	1.0767787590653128	0.1407895584413461	1	0
58	unless prosecuted	1.0767787590653128	0.1407895584413461	1	0
59	know payment	1.0767787590653128	0.1407895584413461	1	0
60	impact renter	1.0767787590653128	0.1407895584413461	1	0
61	individual renter	1.0767787590653128	0.1407895584413461	1	0
62	also cause	1.0767787590653128	0.1407895584413461	1	0
63	nonfraudulent payment	1.0767787590653128	0.1407895584413461	1	0
64	impact landlord	1.0767787590653128	0.1407895584413461	1	0
65	could good	1.0767787590653128	0.1407895584413461	1	0
66	someone else	1.0767787590653128	0.1407895584413461	1	0
67	panic usually	1.0767787590653128	0.1407895584413461	1	0
68	nobody want	1.0767787590653128	0.1407895584413461	1	0
69	knowing got	1.0767787590653128	0.1407895584413461	1	0
70	come never	1.0767787590653128	0.1407895584413461	1	0
71	presumably inevitably	1.0767787590653128	0.1407895584413461	1	0
72	credit bureau	1.0767787590653128	0.1407895584413461	1	0
73	done everything	1.0767787590653128	0.1407895584413461	1	0
74	money basically	1.0767787590653128	0.1407895584413461	1	0
75	group allows	1.0767787590653128	0.1407895584413461	1	0
76	money payment	1.0767787590653128	0.1407895584413461	1	0
77	enough money	1.0767787590653128	0.1407895584413461	1	0
78	people getting	1.0767787590653128	0.1407895584413461	1	0
79	hope transaction	1.0767787590653128	0.1407895584413461	1	0
80	caught point	1.0767787590653128	0.1407895584413461	1	0
81	cover current	1.0767787590653128	0.1407895584413461	1	0
82	greater stopped	1.0767787590653128	0.1407895584413461	1	0
83	coud accidental	1.0767787590653128	0.1407895584413461	1	0
84	used fraudulently	1.0767787590653128	0.1407895584413461	1	0
85	speak well	1.0767787590653128	0.1407895584413461	1	0
86	individual allowed	1.0767787590653128	0.1407895584413461	1	0
87	lose value	1.0767787590653128	0.1407895584413461	1	0
88	accepting lowing	1.0767787590653128	0.1407895584413461	1	0
89	get scammed	1.0767787590653128	0.1407895584413461	1	0
90	caught little	1.0767787590653128	0.1407895584413461	1	0
91	especially heshe	1.0767787590653128	0.1407895584413461	1	0
92	somebody badly	1.0767787590653128	0.1407895584413461	1	0
93	inconvenience landlord	1.0767787590653128	0.1407895584413461	1	0
94	caught denied	1.0767787590653128	0.1407895584413461	1	0
